Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit
7316,EMEA-2021-115322,5/12/2021,20210512,Zhang Wei,United Kingdom,London,EMEA,UKIR,ExampleCorp 49,1046,Manufacturing,SMB,ChatBot Plugin,CVOYHX42A1,43.92,3,0,12.7368
7317,EMEA-2020-132066,10/17/2020,20201017,Nikhil Jayashankar,United Kingdom,London,EMEA,UKIR,AnyCompany 4,1080,Finance,Strategic,ContactMatcher,20K4HLD8AU,142.182,1,0.4,-37.9152
7318,EMEA-2021-158120,11/18/2021,20211118,Zhang Wei,Belgium,Brussels,EMEA,EU-WEST,AnyCompany 30,1024,Energy,Strategic,Support,IVCKXLSR22,19.608,3,0.2,6.6177
7319,EMEA-2021-158120,11/18/2021,20211118,Zhang Wei,Belgium,Brussels,EMEA,EU-WEST,AnyCompany 30,1024,Energy,Strategic,ContactMatcher,FM1TB00EZY,4.158,7,0.7,-3.465
7320,EMEA-2021-100097,11/27/2021,20211127,Martha Rivera,United Kingdom,London,EMEA,UKIR,AnyCompany 35,1062,Energy,SMB,Site Analytics,IUT2YNT5S8,979.95,5,0,264.5865
7321,EMEA-2021-100097,11/27/2021,20211127,Martha Rivera,United Kingdom,London,EMEA,UKIR,AnyCompany 35,1062,Energy,SMB,SaaS Connector Pack,Y9T4BRIGEY,135.3,5,0,37.884
7322,APJ-2021-167626,9/4/2021,20210904,Zhang Wei,Australia,Sydney,APJ,ANZ,AnyCompany 19,1065,Finance,Strategic,Support,8PDI8PM7GD,8.904,3,0.2,3.339
7323,APJ-2021-167626,9/4/2021,20210904,Zhang Wei,Australia,Sydney,APJ,ANZ,AnyCompany 19,1065,Finance,Strategic,Data Smasher,27AXQBPGG7,100.8,2,0.2,21.42
7324,EMEA-2021-126053,12/6/2021,20211206,Márcia Oliveira,United Kingdom,London,EMEA,UKIR,AnyCompany 20,1014,Manufacturing,SMB,SaaS Connector Pack,LRGBEU142I,41.96,2,0,10.9096
7325,EMEA-2021-126053,12/6/2021,20211206,Márcia Oliveira,United Kingdom,London,EMEA,UKIR,AnyCompany 20,1014,Manufacturing,SMB,FinanceHub,7DOOE7DHN4,9.45,3,0,4.536
7326,AMER-2021-128447,11/11/2021,20211111,Nikhil Jayashankar,Canada,Vancouver,AMER,NAMER,AnyCompany 5,1003,Finance,SMB,OneView,1NKNJQNL36,400.8,5,0,112.224
7327,AMER-2021-128447,11/11/2021,20211111,Nikhil Jayashankar,Canada,Vancouver,AMER,NAMER,AnyCompany 5,1003,Finance,SMB,ContactMatcher,M7WFAE8U6L,28.792,1,0.2,10.0772
7328,AMER-2018-131275,3/18/2018,20180318,Jorge Souza,United States,Minneapolis,AMER,NAMER,ExampleCorp 47,1093,Energy,Enterprise,SaaS Connector Pack,U8JTG057CS,111,2,0,14.43
7329,AMER-2018-131275,3/18/2018,20180318,Jorge Souza,United States,Minneapolis,AMER,NAMER,ExampleCorp 47,1093,Energy,Enterprise,Big Ol Database,6TZ8OMG6WS,1279.968,4,0.2,415.9896
7330,AMER-2018-131275,3/18/2018,20180318,Jorge Souza,United States,Minneapolis,AMER,NAMER,ExampleCorp 47,1093,Energy,Enterprise,Marketing Suite - Gold,33OX20KIT8,1856.19,7,0,334.1142
7331,APJ-2020-149349,11/13/2020,20201113,Martha Rivera,Australia,Sydney,APJ,ANZ,AnyCompany 35,1062,Energy,Strategic,SaaS Connector Pack,6478Y6XDNB,22.752,6,0.6,-8.532
7332,EMEA-2021-115119,10/27/2021,20211027,Liu Jie,France,Nice,EMEA,EU-WEST,AnyCompany 20,1014,Manufacturing,Strategic,Site Analytics,B19MCB5B70,61.542,1,0.4,-13.3341
7333,EMEA-2021-115119,10/27/2021,20211027,Liu Jie,France,Nice,EMEA,EU-WEST,AnyCompany 20,1014,Manufacturing,Strategic,ContactMatcher,83ECG1L1M4,81.438,7,0.7,-65.1504
7334,EMEA-2019-125563,4/11/2019,20190411,Shirley Rodriguez,Germany,Cologne,EMEA,EU-WEST,ExampleCorp 17,1067,Consumer Products,SMB,SaaS Connector Pack,BQAYU39SAC,67.36,2,0.2,10.104
7335,EMEA-2019-125563,4/11/2019,20190411,Shirley Rodriguez,Germany,Cologne,EMEA,EU-WEST,ExampleCorp 17,1067,Consumer Products,SMB,SaaS Connector Pack,ZYRN6KZJ3V,54.528,3,0.2,14.3136
7336,EMEA-2019-113152,12/25/2019,20191225,Richard Roe,United Kingdom,London,EMEA,UKIR,ExampleCorp 5,1051,Tech,SMB,Data Smasher,D576T8WMRQ,843.9,2,0,371.316
7337,EMEA-2019-113152,12/25/2019,20191225,Richard Roe,United Kingdom,London,EMEA,UKIR,ExampleCorp 5,1051,Tech,SMB,Marketing Suite,SOTH8EM1EE,449.568,2,0.2,56.196
7338,AMER-2021-165155,9/22/2021,20210922,Mateo Jackson,United States,New York City,AMER,NAMER,AnyCompany 19,1065,Finance,Strategic,Marketing Suite - Gold,XY820P2WCT,15.51,1,0,3.8775
7339,EMEA-2018-163412,12/20/2018,20181220,Diego Ramirez,United Kingdom,London,EMEA,UKIR,ExampleCorp 36,1028,Tech,Strategic,FinanceHub,9ZXTQVVOPD,192.186,3,0.1,36.3018
7340,EMEA-2019-159590,7/18/2019,20190718,Shirley Rodriguez,United Kingdom,London,EMEA,UKIR,AnyCompany 43,1042,Finance,Strategic,ChatBot Plugin,NPYV908XMM,5.76,2,0,1.6128
7341,EMEA-2018-116190,7/26/2018,20180726,Richard Roe,Finland,Helsinki,EMEA,NOR,AnyCompany 44,1047,Retail,SMB,FinanceHub,XJEJAD1XPT,67.88,2,0,18.3276
7342,EMEA-2018-116190,7/26/2018,20180726,Richard Roe,Finland,Helsinki,EMEA,NOR,AnyCompany 44,1047,Retail,SMB,FinanceHub,AN4ZOVGRSM,162.89,13,0,76.5583
7343,EMEA-2018-116190,7/26/2018,20180726,Richard Roe,Finland,Helsinki,EMEA,NOR,AnyCompany 44,1047,Retail,SMB,SaaS Connector Pack,KI592EPP6Q,25.71,3,0,9.2556
7344,EMEA-2018-168473,12/26/2018,20181226,Wang Xiulan,United Kingdom,London,EMEA,UKIR,ExampleCorp 5,1051,Tech,SMB,Marketing Suite - Gold,QTY5L5CNRD,191.88,6,0,19.188
7345,EMEA-2021-168389,12/12/2021,20211212,Márcia Oliveira,Germany,Berlin,EMEA,EU-WEST,ExampleCorp 29,1056,Energy,Strategic,ContactMatcher,WETIUEMF9E,721.875,6,0.45,-420
7346,EMEA-2021-168389,12/12/2021,20211212,Márcia Oliveira,Germany,Berlin,EMEA,EU-WEST,ExampleCorp 29,1056,Energy,Strategic,Site Analytics,B4KLZHPXE7,73.568,4,0.2,-16.5528
7347,EMEA-2021-168389,12/12/2021,20211212,Márcia Oliveira,Germany,Berlin,EMEA,EU-WEST,ExampleCorp 29,1056,Energy,Strategic,ChatBot Plugin,DEFVPV0C2T,13.584,1,0.2,1.3584
7348,EMEA-2021-168389,12/12/2021,20211212,Márcia Oliveira,Germany,Berlin,EMEA,EU-WEST,ExampleCorp 29,1056,Energy,Strategic,FinanceHub,LQ6I8H21K2,64.784,1,0.2,-12.147
7349,APJ-2018-130421,3/3/2018,20180303,Martha Rivera,Japan,Tokyo,APJ,JAPN,AnyCompany 30,1024,Energy,SMB,OneView,H2P364FUTK,176.772,3,0.8,-459.6072
7350,EMEA-2021-142125,10/22/2021,20211022,Martha Rivera,Italy,Milan,EMEA,EU,ExampleCorp 32,1031,Energy,Strategic,ContactMatcher,38X1QHQQE5,38.82,6,0,19.41
7351,EMEA-2021-142125,10/22/2021,20211022,Martha Rivera,Italy,Milan,EMEA,EU,ExampleCorp 32,1031,Energy,Strategic,ContactMatcher,JW4BHBG4I9,21.9,5,0,10.512
7352,AMER-2021-141138,11/11/2021,20211111,Efua Owusu,United States,Omaha,AMER,NAMER,AnyCompany 39,1009,Manufacturing,SMB,Data Smasher,CG7YT15R0S,111.79,7,0,43.5981
7353,AMER-2021-152135,3/17/2021,20210317,Kwesi Manu,Mexico,Tijuana,AMER,LATAM,ExampleCorp 46,1092,Healthcare,Enterprise,Site Analytics,NWILV154K0,445.44,8,0.4,-81.664
7354,EMEA-2020-151974,9/23/2020,20200923,Mateo Jackson,France,Paris,EMEA,EU-WEST,ExampleCorp 29,1056,Energy,Enterprise,FinanceHub,1HDG73K00J,16.52,5,0.2,5.369
7355,AMER-2021-154102,2/7/2021,20210207,Nikhil Jayashankar,United States,Los Angeles,AMER,NAMER,ExampleCorp 16,1050,Manufacturing,Enterprise,Support,XBGLREJEO7,29.9,5,0,13.455
7356,AMER-2019-139780,12/31/2019,20191231,Wang Xiulan,Brazil,São Paulo,AMER,LATAM,ExampleCorp 52,1097,Communications,Strategic,ContactMatcher,G3G1MXRAYK,116.4,8,0,52.38
7357,AMER-2020-114748,10/10/2020,20201010,John Stiles,Chile,Santiago,AMER,LATAM,AnyCompany 26,1019,Tech,Enterprise,ChatBot Plugin,O8RTDCUWVM,1.408,1,0.2,0.1584
7358,AMER-2020-114748,10/10/2020,20201010,John Stiles,Chile,Santiago,AMER,LATAM,AnyCompany 26,1019,Tech,Enterprise,SaaS Connector Pack,GQBYWUJ2NU,169.568,2,0.2,0
7359,EMEA-2018-115189,12/30/2018,20181230,Saanvi Sarkar,France,Paris,EMEA,EU-WEST,ExampleCorp 33,1079,Retail,Strategic,Site Analytics,63TT8SCKVY,251.964,6,0.4,-50.3928
7360,EMEA-2018-115189,12/30/2018,20181230,Saanvi Sarkar,France,Paris,EMEA,EU-WEST,ExampleCorp 33,1079,Retail,Strategic,ContactMatcher,YY9WOWNTFH,523.764,3,0.4,-192.0468
7361,AMER-2020-163594,4/13/2020,20200413,Jorge Souza,United States,New York City,AMER,NAMER,ExampleCorp 17,1067,Consumer Products,SMB,Support,W6QJZLA96B,19.44,3,0,9.3312
7362,AMER-2020-163594,4/13/2020,20200413,Jorge Souza,United States,New York City,AMER,NAMER,ExampleCorp 17,1067,Consumer Products,SMB,FinanceHub,K58WHHUM4U,194.352,3,0.2,-36.441
7363,AMER-2020-163594,4/13/2020,20200413,Jorge Souza,United States,New York City,AMER,NAMER,ExampleCorp 17,1067,Consumer Products,SMB,ContactMatcher,1RU5QQS9WM,36.624,3,0.2,13.734
7364,EMEA-2020-127243,11/29/2020,20201129,Nikhil Jayashankar,France,Paris,EMEA,EU-WEST,ExampleCorp 52,1099,Finance,Strategic,Site Analytics,4RCO0ZYWF7,340.182,3,0.4,-73.7061
7365,EMEA-2020-127243,11/29/2020,20201129,Nikhil Jayashankar,France,Paris,EMEA,EU-WEST,ExampleCorp 52,1099,Finance,Strategic,Storage,SXUJ7N1LHD,12.672,8,0.2,2.6928
7366,EMEA-2020-127243,11/29/2020,20201129,Nikhil Jayashankar,France,Paris,EMEA,EU-WEST,ExampleCorp 52,1099,Finance,Strategic,ContactMatcher,ZXYKZEI2O5,6.888,2,0.7,-5.0512
7367,EMEA-2020-127243,11/29/2020,20201129,Nikhil Jayashankar,France,Paris,EMEA,EU-WEST,ExampleCorp 52,1099,Finance,Strategic,Marketing Suite - Gold,5T1XHUGVI9,32.544,2,0.2,-7.7292
7368,EMEA-2020-127243,11/29/2020,20201129,Nikhil Jayashankar,France,Paris,EMEA,EU-WEST,ExampleCorp 52,1099,Finance,Strategic,FinanceHub,X13IOY2XPC,347.802,7,0.3,-24.843
7369,EMEA-2021-161851,4/16/2021,20210416,María García,Germany,Hamburg,EMEA,EU-WEST,ExampleCorp 16,1050,Manufacturing,Strategic,ContactMatcher,P08XRQ5NND,15.57,3,0.7,-11.937
7370,EMEA-2019-110345,3/9/2019,20190309,Márcia Oliveira,Sweden,Stockholm,EMEA,NOR,ExampleCorp 4,1049,Healthcare,SMB,FinanceHub,9WJZCE87PT,4.608,2,0.2,1.6704
7371,APJ-2018-107769,10/28/2018,20181028,John Doe,Indonesia,Bandung,APJ,APAC,ExampleCorp 28,1075,Consumer Products,Strategic,Site Analytics,HRT3PHBEEQ,257.98,2,0,74.8142
7372,AMER-2021-123862,1/8/2021,20210108,Arnav Desai,United States,Jacksonville,AMER,NAMER,ExampleCorp 31,1078,Finance,SMB,Marketing Suite - Gold,DVNQHP2TJA,153.78,11,0,44.5962
7373,AMER-2021-123862,1/8/2021,20210108,Arnav Desai,United States,Jacksonville,AMER,NAMER,ExampleCorp 31,1078,Finance,SMB,Marketing Suite - Gold,USNWE1S0G4,61.02,3,0,0.6102
7374,AMER-2021-123862,1/8/2021,20210108,Arnav Desai,United States,Jacksonville,AMER,NAMER,ExampleCorp 31,1078,Finance,SMB,Support,FIVYJ0K1QR,110.11,7,0,31.9319
7375,AMER-2021-123862,1/8/2021,20210108,Arnav Desai,United States,Jacksonville,AMER,NAMER,ExampleCorp 31,1078,Finance,SMB,Storage,LY0M2GYJVY,7.89,1,0,3.5505
7376,AMER-2021-100580,8/14/2021,20210814,Nikki Wolf,United States,Seattle,AMER,NAMER,AnyCompany 7,1004,Tech,Strategic,ContactMatcher,T9CRE8P8EI,36.024,3,0.2,11.7078
7377,APJ-2021-145597,11/3/2021,20211103,Nikhil Jayashankar,Australia,Geelong,APJ,ANZ,AnyCompany 40,1027,Energy,Strategic,ChatBot Plugin,SMYE48J3Z6,54.336,4,0.2,5.4336
7378,AMER-2018-132787,9/19/2018,20180919,Nikhil Jayashankar,Canada,Toronto,AMER,NAMER,ExampleCorp 32,1031,Energy,Strategic,Marketing Suite - Gold,1NI4FYS07D,92.52,6,0,24.9804
7379,EMEA-2019-136224,5/31/2019,20190531,Nikki Wolf,Sweden,Gothenburg,EMEA,NOR,AnyCompany 28,1021,Consumer Products,SMB,ChatBot Plugin,S7515DO1ZA,10.272,3,0.2,1.1556
7380,AMER-2020-105732,9/14/2020,20200914,Liu Jie,Costa Rica,San José,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,Marketing Suite - Gold,PNLJHKFUR6,40.74,3,0,0.4074
7381,AMER-2020-105732,9/14/2020,20200914,Liu Jie,Costa Rica,San José,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,FinanceHub,2DIT3M6PD1,14.4,5,0,7.056
7382,AMER-2020-105732,9/14/2020,20200914,Liu Jie,Costa Rica,San José,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,Site Analytics,LIQFF8AT73,149.95,5,0,41.986
7383,AMER-2020-105732,9/14/2020,20200914,Liu Jie,Costa Rica,San José,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,Support,QC41S9XVO5,16.9,2,0,5.07
7384,AMER-2020-105732,9/14/2020,20200914,Liu Jie,Costa Rica,San José,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,Support,KQJ9E4GNES,17.61,3,0,8.4528
7385,AMER-2020-105732,9/14/2020,20200914,Liu Jie,Costa Rica,San José,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,OneView,G05ADHYEUC,378,2,0,136.08
7386,AMER-2020-105732,9/14/2020,20200914,Liu Jie,Costa Rica,San José,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,Support,L34TIBX6X8,17.64,3,0,8.6436
7387,AMER-2020-105732,9/14/2020,20200914,Liu Jie,Costa Rica,San José,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,Marketing Suite - Gold,KDREK7GT44,373.08,6,0,100.7316
7388,AMER-2020-105732,9/14/2020,20200914,Liu Jie,Costa Rica,San José,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,SaaS Connector Pack,FUOZOJSRQQ,1336.44,14,0,387.5676
7389,AMER-2020-105732,9/14/2020,20200914,Liu Jie,Costa Rica,San José,AMER,LATAM,AnyCompany 44,1047,Retail,SMB,Site Analytics,0IE01S8T5J,29.97,3,0,0.2997
7390,EMEA-2021-108035,11/30/2021,20211130,Nikhil Jayashankar,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 7,1054,Finance,SMB,FinanceHub,CXTI4VABP7,390.368,2,0.2,48.796
7391,EMEA-2021-108035,11/30/2021,20211130,Nikhil Jayashankar,South Africa,Johannesburg,EMEA,MEA,ExampleCorp 7,1054,Finance,SMB,SaaS Connector Pack,SR748H8D3X,101.52,5,0.2,19.035
7392,AMER-2021-160031,12/5/2021,20211205,Kwesi Manu,Mexico,Tijuana,AMER,LATAM,AnyCompany 9,1007,Healthcare,SMB,Support,2MNA1MA3J7,74.352,3,0.2,23.235
7393,AMER-2021-147844,5/3/2021,20210503,John Stiles,United States,New York City,AMER,NAMER,AnyCompany 2,1002,Healthcare,SMB,Support,YDYMLVM7T7,15.7,5,0,7.065
7394,AMER-2021-147844,5/3/2021,20210503,John Stiles,United States,New York City,AMER,NAMER,AnyCompany 2,1002,Healthcare,SMB,ChatBot Plugin,3ISMJ760S1,59.52,3,0,15.4752
7395,AMER-2021-147844,5/3/2021,20210503,John Stiles,United States,New York City,AMER,NAMER,AnyCompany 2,1002,Healthcare,SMB,Support,GTNEWZHUDO,34.4,5,0,15.824
7396,EMEA-2020-110975,12/26/2020,20201226,Saanvi Sarkar,United Kingdom,London,EMEA,UKIR,ExampleCorp 7,1054,Finance,Strategic,ContactMatcher,39ZOT2X0Z8,313.176,2,0.4,-120.0508
7397,EMEA-2020-110975,12/26/2020,20201226,Saanvi Sarkar,United Kingdom,London,EMEA,UKIR,ExampleCorp 7,1054,Finance,Strategic,FinanceHub,NBM03ECOLG,866.646,3,0.1,173.3292
7398,AMER-2018-141649,9/30/2018,20180930,María García,Mexico,Tijuana,AMER,LATAM,AnyCompany 2,1002,Healthcare,Strategic,OneView,EJ1UQFL7GI,795.408,6,0.2,59.6556
7399,APJ-2018-124807,7/12/2018,20180712,Jane Doe,Australia,Sydney,APJ,ANZ,AnyCompany 45,1045,Manufacturing,SMB,Support,LFMWDPRA3S,35.856,9,0.2,12.9978
7400,APJ-2018-124807,7/12/2018,20180712,Jane Doe,Australia,Sydney,APJ,ANZ,AnyCompany 45,1045,Manufacturing,SMB,Data Smasher,5NOY932A32,23.84,4,0.2,3.278
7401,AMER-2020-110009,9/9/2020,20200909,John Doe,Canada,Toronto,AMER,NAMER,ExampleCorp 43,1100,Finance,SMB,SaaS Connector Pack,ZRAWGZPLV1,43.13,1,0,14.6642
7402,AMER-2020-110009,9/9/2020,20200909,John Doe,Canada,Toronto,AMER,NAMER,ExampleCorp 43,1100,Finance,SMB,Support,9IL8UZG8SV,30.87,7,0,14.2002
7403,EMEA-2021-168172,8/7/2021,20210807,Mary Major,United Kingdom,London,EMEA,UKIR,AnyCompany 20,1076,Tech,SMB,Support,OCFC92CLN7,70.12,4,0,21.036
7404,AMER-2019-100146,5/14/2019,20190514,Martha Rivera,United States,Las Vegas,AMER,NAMER,AnyCompany 32,1026,Retail,Strategic,Marketing Suite,31NXVSHR65,509.9575,5,0.15,41.9965
7405,AMER-2019-100146,5/14/2019,20190514,Martha Rivera,United States,Las Vegas,AMER,NAMER,AnyCompany 32,1026,Retail,Strategic,SaaS Connector Pack,WOTDK0XP45,122.91,3,0,34.4148
7406,AMER-2019-100146,5/14/2019,20190514,Martha Rivera,United States,Las Vegas,AMER,NAMER,AnyCompany 32,1026,Retail,Strategic,FinanceHub,LMRAQSR79K,97.568,2,0.2,-6.098
7407,AMER-2019-100146,5/14/2019,20190514,Martha Rivera,United States,Las Vegas,AMER,NAMER,AnyCompany 32,1026,Retail,Strategic,FinanceHub,3QAQMM2GLL,722.352,3,0.2,81.2646
7408,APJ-2021-152079,1/21/2021,20210121,Saanvi Sarkar,Australia,Sydney,APJ,ANZ,ExampleCorp 23,1091,Tech,SMB,FinanceHub,2ZJCLRFHNY,11.52,5,0.2,4.176
7409,AMER-2020-129728,5/31/2020,20200531,Nikhil Jayashankar,United States,New York City,AMER,NAMER,ExampleCorp 46,1092,Healthcare,Strategic,SaaS Connector Pack,M1HANESD0B,167.84,8,0,11.7488
7410,AMER-2018-121769,4/8/2018,20180408,María García,Mexico,Cancun,AMER,LATAM,AnyCompany 8,1005,Finance,SMB,ContactMatcher,CKN6MELW20,172.11,1,0.4,-94.6605
7411,EMEA-2018-103058,7/23/2018,20180723,Liu Jie,United Kingdom,London,EMEA,UKIR,AnyCompany 44,1047,Retail,SMB,Data Smasher,B0OQQSGXRW,99.98,2,0,7.9984
7412,EMEA-2021-121125,5/31/2021,20210531,Zhang Wei,Belgium,Antwerp,EMEA,EU-WEST,AnyCompany 24,1023,Energy,Enterprise,Site Analytics,3BA5MU0U06,156.792,1,0.2,17.6391
7413,EMEA-2021-121125,5/31/2021,20210531,Zhang Wei,Belgium,Antwerp,EMEA,EU-WEST,AnyCompany 24,1023,Energy,Enterprise,Data Smasher,Z7DUNF0RBQ,35.36,2,0.2,-3.094
7414,EMEA-2021-121125,5/31/2021,20210531,Zhang Wei,Belgium,Antwerp,EMEA,EU-WEST,AnyCompany 24,1023,Energy,Enterprise,SaaS Connector Pack,F3LLXXH0A6,13.592,1,0.2,-0.3398
7415,EMEA-2020-114013,3/14/2020,20200314,Nikki Wolf,France,Paris,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,Strategic,FinanceHub,NA9ZLL7Y2F,386.68,2,0.3,-5.524
7416,EMEA-2020-114013,3/14/2020,20200314,Nikki Wolf,France,Paris,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,Strategic,Data Smasher,KE9K57UFO7,379.96,5,0.2,47.495
7417,EMEA-2020-114013,3/14/2020,20200314,Nikki Wolf,France,Paris,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,Strategic,Site Analytics,7MZTUTLPQM,539.91,3,0.4,-116.9805
7418,EMEA-2020-114013,3/14/2020,20200314,Nikki Wolf,France,Paris,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,Strategic,Support,A99XB37H9Y,41.24,5,0.2,13.9185
7419,EMEA-2020-114013,3/14/2020,20200314,Nikki Wolf,France,Paris,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,Strategic,ContactMatcher,8J3M6Y175Y,51.897,1,0.7,-41.5176
7420,EMEA-2020-114013,3/14/2020,20200314,Nikki Wolf,France,Paris,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,Strategic,Marketing Suite - Gold,JFWCG3AF8J,552.56,5,0.2,-138.14
7421,EMEA-2020-114013,3/14/2020,20200314,Nikki Wolf,France,Paris,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,Strategic,ContactMatcher,N1PSY0TQJV,23.16,5,0.7,-15.44
7422,EMEA-2020-114013,3/14/2020,20200314,Nikki Wolf,France,Paris,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,Strategic,Marketing Suite - Gold,1OVYCQ7NE9,126.08,2,0.2,-28.368
7423,EMEA-2020-114013,3/14/2020,20200314,Nikki Wolf,France,Paris,EMEA,EU-WEST,ExampleCorp 44,1088,Consumer Products,Strategic,Big Ol Database,P252S7MY5R,449.1,3,0.7,-643.71
7424,EMEA-2021-135069,4/11/2021,20210411,Sofía Martínez,France,Paris,EMEA,EU-WEST,ExampleCorp 8,1055,Healthcare,SMB,OneView,8QC8O57KWD,195.104,4,0.2,21.9492
7425,EMEA-2021-135069,4/11/2021,20210411,Sofía Martínez,France,Paris,EMEA,EU-WEST,ExampleCorp 8,1055,Healthcare,SMB,SaaS Connector Pack,OU1AW5ZXLR,36.672,3,0.2,6.4176
7426,APJ-2020-101693,6/26/2020,20200626,María García,Japan,Tokyo,APJ,JAPN,ExampleCorp 37,1081,Communications,SMB,FinanceHub,L3X2M7H8HW,85.246,2,0.3,-6.089
7427,APJ-2020-101693,6/26/2020,20200626,María García,Japan,Tokyo,APJ,JAPN,ExampleCorp 37,1081,Communications,SMB,SaaS Connector Pack,RSIECRTISW,32.712,2,0.6,-26.1696
7428,EMEA-2018-164763,3/17/2018,20180317,Liu Jie,Ukraine,Kyiv,EMEA,EU-EAST,ExampleCorp 17,1067,Consumer Products,Strategic,ContactMatcher,WHRKMG8G3B,11.43,3,0,5.3721
7429,EMEA-2018-164763,3/17/2018,20180317,Liu Jie,Ukraine,Kyiv,EMEA,EU-EAST,ExampleCorp 17,1067,Consumer Products,Strategic,ContactMatcher,J0AWCOI1I9,30.44,2,0,14.9156
7430,EMEA-2018-164763,3/17/2018,20180317,Liu Jie,Ukraine,Kyiv,EMEA,EU-EAST,ExampleCorp 17,1067,Consumer Products,Strategic,Support,FVNANEUUN0,12.96,2,0,6.3504
7431,EMEA-2018-164763,3/17/2018,20180317,Liu Jie,Ukraine,Kyiv,EMEA,EU-EAST,ExampleCorp 17,1067,Consumer Products,Strategic,Support,OI93TE94KW,16,4,0,7.68
7432,EMEA-2018-164763,3/17/2018,20180317,Liu Jie,Ukraine,Kyiv,EMEA,EU-EAST,ExampleCorp 17,1067,Consumer Products,Strategic,OneView,KX6OWZIDF9,32.67,3,0,8.4942
7433,AMER-2018-161249,8/9/2018,20180809,Mary Major,Chile,Santiago,AMER,LATAM,AnyCompany 43,1042,Finance,SMB,Storage,WBPWAMF066,4.464,3,0.2,-0.9486
7434,AMER-2018-161249,8/9/2018,20180809,Mary Major,Chile,Santiago,AMER,LATAM,AnyCompany 43,1042,Finance,SMB,ContactMatcher,894TOLBBU3,9.345,5,0.7,-6.5415
7435,AMER-2019-148180,7/26/2019,20190726,María García,United States,Denver,AMER,NAMER,ExampleCorp 16,1050,Manufacturing,Strategic,ContactMatcher,40TI89SZKI,9.144,3,0.2,3.0861
7436,AMER-2019-148180,7/26/2019,20190726,María García,United States,Denver,AMER,NAMER,ExampleCorp 16,1050,Manufacturing,Strategic,ContactMatcher,TWRXC62IYL,23.136,6,0.2,8.3868
7437,AMER-2019-148180,7/26/2019,20190726,María García,United States,Denver,AMER,NAMER,ExampleCorp 16,1050,Manufacturing,Strategic,ChatBot Plugin,GAN8TOKBA4,99.2,5,0,25.792
7438,AMER-2018-165568,2/16/2018,20180216,Márcia Oliveira,Canada,Toronto,AMER,NAMER,AnyCompany 34,1013,Energy,Strategic,ContactMatcher,7CTTJTEOZI,21.36,5,0.2,7.209
7439,AMER-2019-145457,3/24/2019,20190324,Nikki Wolf,Canada,Regina,AMER,NAMER,AnyCompany 18,1039,Manufacturing,Strategic,SaaS Connector Pack,WSG3R09Z7V,46.9,5,0,13.132
7440,AMER-2021-163657,9/3/2021,20210903,Saanvi Sarkar,United States,New York City,AMER,NAMER,AnyCompany 22,1016,Manufacturing,SMB,ContactMatcher,H2535WDTZJ,18.72,5,0.2,6.552
7441,AMER-2021-163657,9/3/2021,20210903,Saanvi Sarkar,United States,New York City,AMER,NAMER,AnyCompany 22,1016,Manufacturing,SMB,ContactMatcher,YLIUQM6VQL,236.528,2,0.2,-2.9566
7442,AMER-2019-120446,11/16/2019,20191116,Jane Doe,United States,Seattle,AMER,NAMER,AnyCompany 33,1052,Transportation,Strategic,FinanceHub,W0STYS15CZ,18.9,3,0,8.694
7443,APJ-2018-109932,12/9/2018,20181209,Paulo Santos,Japan,Osaka,APJ,JAPN,AnyCompany 20,1076,Tech,Strategic,Support,9OVBBXC6CY,10.688,2,0.2,3.7408
7444,APJ-2018-109932,12/9/2018,20181209,Paulo Santos,Japan,Osaka,APJ,JAPN,AnyCompany 20,1076,Tech,Strategic,Marketing Suite - Gold,Y3YQTIS6WA,237.096,3,0.2,20.7459
7445,APJ-2021-127474,2/4/2021,20210204,John Stiles,Australia,Sydney,APJ,ANZ,ExampleCorp 9,1057,Retail,Enterprise,Support,GVOJWFGDO5,5.184,1,0.2,1.8144
7446,APJ-2021-127474,2/4/2021,20210204,John Stiles,Australia,Sydney,APJ,ANZ,ExampleCorp 9,1057,Retail,Enterprise,Support,GN2UUE6JZD,65.584,2,0.2,23.7742
